Name,Price,Price witout Tax,Brand,Link
"CaJohn's Black Bean and Corn Mild Salsa, 16oz.",$8.50,$7.95,CaJohns,https://www.hotsauce.com/Cajohns-Black-Bean-And-Corn-Mild-Salsa/
"CaJohn's CaBoom Medium Heat Picante Sauce Gourmet Salsa, 16oz.",$9.00,$7.95,CaJohns,https://www.hotsauce.com/cajohns-caboom-medium-heat-picante-sauce-gourmet-salsa/
"CaJohn's Chipotle Picante Sauce Gourmet Salsa, 16oz.",$9.00,$7.95,CaJohns,https://www.hotsauce.com/cajohns-chipotle-picante-sauce-gourmet-salsa/
"CaJohn's Dog-On Good Mustard, 12oz.",$8.50,$7.95,CaJohns,https://www.hotsauce.com/cajohns-dog-on-good-mustard/
"CaJohn's Gourmet Cranberry Salsa, 16oz.",$7.50,$6.95,CaJohns,https://www.hotsauce.com/cajohns-gourmet-cranberry-salsa/
"CaJohn's Gourmet Mango Burst Salsa, 16oz.",$9.00,$7.95,CaJohns,https://www.hotsauce.com/cajohns-gourmet-mango-burst-salsa/
"CaJohn's Gourmet Peach Salsa, 16oz.",$9.00,$7.95,CaJohns,https://www.hotsauce.com/cajohns-gourmet-peach-salsa/
"CaJohn's Gourmet Pineapple Salsa, 16oz.",$9.00,$7.95,CaJohns,https://www.hotsauce.com/cajohns-gourmet-pineapple-salsa/
"CaJohn's Gourmet Raspberry Chipotle Salsa, 16oz.",$9.00,$7.95,CaJohns,https://www.hotsauce.com/cajohns-gourmet-raspberry-chipotle-salsa/
"CaJohn's Gourmet Raspberry Salsa, 16oz.",$9.00,$7.95,CaJohns,https://www.hotsauce.com/cajohns-gourmet-raspberry-salsa/
"CaJohn's Hot Picante Sauce Gourmet Salsa, 16oz.",$8.50,$7.95,CaJohns,https://www.hotsauce.com/cajohns-hot-picante-sauce-gourmet-salsa/
"CaJohn's Key Lime Select Salsa, 16oz.",$9.00,$7.95,CaJohns,https://www.hotsauce.com/Cajohns-Key-Lime-Select-Salsa/
"CaJohn's Medium Picante Sauce Gourmet Salsa, 16oz.",$8.50,$7.95,CaJohns,https://www.hotsauce.com/cajohns-medium-picante-sauce-gourmet-salsa/
"CaJohn's Mild Picante Sauce Gourmet Salsa, 16oz.",$9.00,$7.95,CaJohns,https://www.hotsauce.com/Cajohns-Mild-Picante-Sauce-Gourmet-Salsa/
"CaJohn's Olive & Roasted Garlic Gourmet Salsa, 16oz.",$8.50,$7.95,CaJohns,https://www.hotsauce.com/cajohns-olive-roasted-garlic-gourmet-salsa/
"CaJohn's Roasted Garlic Gourmet Salsa, 16oz.",$9.00,$8.49,CaJohns,https://www.hotsauce.com/cajohns-roasted-garlic-gourmet-salsa/
"CaJohn's Salsa Verde Habanero Gourmet Salsa, 16oz.",$8.50,$7.95,CaJohns,https://www.hotsauce.com/cajohns-salsa-verde-habanero-gourmet-salsa/
"CaJohn's Salsa Verde Mild Gourmet Salsa, 16oz.",$9.00,$7.95,CaJohns,https://www.hotsauce.com/cajohns-salsa-verde-mild-gourmet-salsa/
"CaJohn's Select Salsa Apple Pie Flavor, 16oz.",$9.00,$8.49,CaJohns,https://www.hotsauce.com/cajohns-select-salsa-apple-pie-flavor/
