name,priceNormal,priceWithoutax,branch,link
"Angry Goat Pepper Co. Hot Cock Hot Sauce, 5oz.",$9.50,$8.95,Angry Goat,https://www.hotsauce.com/Angry-Goat-Pepper-Co-Hot-Cock-Hot-Sauce/
"Bless Your Heart Peach and Vidalia Onion Hot Sauce, 5oz.",$6.50,$5.95,HotSauce,https://www.hotsauce.com/Bless-Your-Heart-Hot-Sauce/
"CaJohn's Gourmet Peach Salsa, 16oz.",$9.00,$7.95,CaJohns,https://www.hotsauce.com/cajohns-gourmet-peach-salsa/
"Dave's Gourmet Ginger Peach Hot Sauce, 5oz.",$7.50,$6.95,Daves Gourmet,https://www.hotsauce.com/daves-gourmet-ginger-peach-hot-sauce/
"Dave's Gourmet Scotch Bonnet Hot Sauce, 5oz.",$7.50,$6.95,Daves Gourmet,https://www.hotsauce.com/daves-gourmet-scotch-bonnet-hot-sauce/
"Dirty Dick's Caribbean Dreams Hot Pepper Sauce, 5oz.",$8.50,$7.95,Dirty Dicks,https://www.hotsauce.com/Dirty-Dicks-Caribbean-Dreams-Hot-Pepper-Sauce/
"Dirty Dick's Peachy Green Hot Pepper Sauce, 5oz.",$8.50,$7.95,Dirty Dicks,https://www.hotsauce.com/dirty-dicks-peachy-green-hot-pepper-sauce/
"Don't Fuck With Me I'm Hot XXX Extract Hot Sauce, 5oz.",$8.50,$7.95,Hot Sauce Fanatics,https://www.hotsauce.com/dont-fuck-with-me-im-hot-xxx-extract-hot-sauce/
"Fuckin' Hot Sauces Gift Box, 4/5oz.",$31.50,$27.95,HotSauce,https://www.hotsauce.com/fuckin-hot-sauces-gift-box/
"Georgia Peach Vidalia Onion Hot Sauce with Red Velvet Top, 5oz.",$7.50,$6.95,HotSauce,https://www.hotsauce.com/georgia-peach-vidalia-onion-hot-sauce-red-velvet-top/
"Hellfire Chilimasters Reserve Hot Sauce, 6.8oz.",$10.00,$8.95,Hellfire Hot Sauce,https://www.hotsauce.com/hellfire-chilimasters-reserve-hot-sauce/
"Hellfire Ritual Hot Sauce, 5oz.",$12.00,$10.49,Hellfire Hot Sauce,https://www.hotsauce.com/Hellfire-Ritual-Hot-Sauce/
"Hellfire The Elixir Hot Sauce, 6.8oz.",$11.00,$9.95,Hellfire Hot Sauce,https://www.hotsauce.com/hellfire-the-elixir-hot-sauce/
"High River Sauces Cheeba Gold Barbados Style Scotch Bonnet Pepper Sauce, 5oz.",$7.50,$6.95,High River Sauces,https://www.hotsauce.com/high-river-sauces-cheeba-gold-barbados-style-scotch-bonnet-pepper-sauce/
"High River Sauces Tears of the Sun Hot Sauce, 5.4oz.",$7.50,$6.95,High River Sauces,https://www.hotsauce.com/high-river-sauces-tears-of-the-sun-hot-sauce/
"High River Sauces Tears of the Sun Private Reserve Hot Sauce, 5oz.",$12.00,$9.95,High River Sauces,https://www.hotsauce.com/High-River-Sauces-Tears-Of-The-Sun-Private-Reserve-Hot-Sauce/
"High River Sauces Thunder Juice Tequila Infused Hot Sauce, 5oz.",$11.50,$10.95,High River Sauces,https://www.hotsauce.com/High-River-Sauces-Thunder-Juice-Tequila-Infused-Hot-Sauce/
"Ole Ray's Peach-A-Licious Barbecue Sauce, 16oz.",$8.00,$7.49,Ole Rays Sauces,https://www.hotsauce.com/ole-rays-peach-a-licious-barbecue-sauce/
"Peach 'N Pepper Gourmet Salsa, 16oz.",$8.00,$7.49,HotSauce,https://www.hotsauce.com/peach-n-pepper-gourmet-salsa/
"Peach N' Pepper Grilling Sauce, 12oz.",$7.50,$6.95,HotSauce,https://www.hotsauce.com/peach-n-pepper-grilling-sauce/
"Peach N' Pepper Hot Sauce, 5oz.",$7.00,$6.49,HotSauce,https://www.hotsauce.com/peach-n-pepper-hot-sauce/
"Pucker Butt Peach Habanero Hot Sauce, 5oz.",$12.50,$9.95,Pucker Butt,https://www.hotsauce.com/pucker-butt-peach-habanero-hot-sauce/
"Spicy Shark Thresher Shark Chipotle Hot Sauce, 5oz.",$11.00,$9.95,Spicy Shark,https://www.hotsauce.com/Spicy-Shark-Thresher-Shark-Chipotle-Hot-Sauce/
